scheduled_days,distance_km,order_volume,processing_time,weather_rain,peak_traffic,day_of_week,is_weekend,month,is_holiday_season,distance_category,risk_level
2,441.2177002641204,3.94,0.9211013778297881,0,0,6,1,12,1,1,2
2,395.6958529739876,3.820000003,2.4011615156901667,0,0,2,0,12,1,1,1
2,539.5991805314351,3.459999979,2.962322771103729,1,0,4,0,8,0,2,2
2,496.08933350757883,3.25,2.8644367925211522,1,0,0,0,7,0,1,2
2,437.0606634480718,4.0,0.9927650970591304,0,0,3,0,7,0,1,1
2,474.02770197531873,3.79,2.6884080997519018,1,0,3,0,10,0,1,2
2,251.39604183360453,3.5200000119999997,2.2612340910292117,0,0,2,0,8,0,1,0
2,89.19426270942402,3.5200000119999997,1.634616409517279,0,0,6,1,7,0,0,0
2,403.4505697439872,3.5200000119999997,1.8515274858118227,0,0,4,0,9,0,1,1
2,388.73767433270507,3.489999994,2.624000437456145,1,0,4,0,9,0,1,1
2,465.5168875241498,3.399999991,1.7003373490959328,0,1,4,0,9,0,1,1
2,159.08943995453072,3.25,1.433018422762817,0,0,1,0,10,0,1,0
2,17.137943224275887,4.0,1.7331187325649644,0,1,3,0,12,1,0,1
2,117.87127823849248,3.9699999999999998,1.9478245100876228,0,0,3,0,7,0,1,0
2,627.3451580197307,3.9100000030000004,0.9726941344458722,0,0,0,0,6,0,2,2
2,466.69369891291626,3.7299999880000003,2.7522693256674766,1,1,6,1,8,0,1,2
2,202.38501970608797,3.549999982,2.1854673720740347,0,0,5,1,7,0,1,0
2,503.13400420603557,3.549999982,2.0831722933437224,0,0,0,0,6,0,2,1
2,493.2045102193361,3.549999982,0.7487405654515953,0,0,4,0,7,0,1,1
2,191.83031775218367,3.549999982,2.0104348454314795,0,0,2,0,9,0,1,0
2,426.97032302537264,3.549999982,0.8024016555962308,0,0,4,0,8,0,1,1
2,644.8095200271389,3.459999979,0.6967441879884977,0,0,5,1,9,0,2,2
2,35.94811426787328,3.25,1.8182772391059832,0,1,4,0,9,0,0,0
2,219.75148597143752,3.25,1.5069638351162373,0,0,3,0,7,0,1,0
2,244.6502817120048,3.9699999999999998,1.972025675390558,0,0,2,0,10,0,1,0
2,509.5142307362462,3.9699999999999998,0.7230554201430965,0,0,1,0,8,0,2,1
2,309.39382497108005,3.94,1.577457657118146,0,1,0,0,11,1,1,1
2,643.3224674986504,3.94,0.9369667876128949,0,0,2,0,9,0,2,2
2,546.6778881929943,3.880000003,2.9677502148102914,1,0,0,0,8,0,2,2
2,194.38105259176444,3.820000003,1.902875531087936,0,0,3,0,8,0,1,0
2,256.2100445469174,3.79,2.2185921523521683,0,0,5,1,8,0,1,1
2,519.7124380635879,3.7299999880000003,1.3135457017065195,0,0,3,0,9,0,2,1
2,677.9730729831924,3.7299999880000003,0.7368472869483604,0,0,3,0,9,0,2,2
2,671.9728813310134,3.7299999880000003,2.9396771569588416,1,0,0,0,7,0,2,2
2,339.7229833336752,3.699999997,1.215647588457958,0,0,4,0,12,1,1,1
2,283.15684942137455,3.699999997,1.5595204629339356,0,0,5,1,10,0,1,1
2,227.83477920269388,3.699999997,2.1246598042564377,0,1,5,1,7,0,1,1
2,592.1311906504834,3.610000015,0.5617432442152782,0,0,1,0,9,0,2,1
2,483.6260668532863,3.549999982,2.525647826293217,1,0,5,1,8,0,1,2
2,105.91368083752576,3.5200000119999997,1.8414454750715508,0,0,5,1,8,0,1,0
2,457.4181397461277,3.5200000119999997,1.1955429676720555,0,0,5,1,9,0,1,1
2,704.8456550101715,3.5200000119999997,0.6540199632311732,0,0,3,0,6,0,2,2
2,613.8734336572918,3.489999994,0.9062460386861035,0,0,1,0,8,0,2,2
2,451.5190003162892,3.459999979,2.737584647133592,1,0,1,0,9,0,1,1
2,272.62185933358177,3.459999979,2.2150605598397277,0,0,2,0,7,0,1,0
2,409.27632765161525,3.399999991,1.1247543040922245,0,0,6,1,12,1,1,2
2,564.5436946197344,3.399999991,0.6640019123625738,0,0,0,0,8,0,2,1
2,564.3702885814713,3.399999991,2.226538280966591,0,0,6,1,7,0,2,2
2,322.06499033655433,3.459999979,1.9310193149194128,0,0,2,0,7,0,1,0
2,374.26720800204816,3.9699999999999998,1.5112988111455876,0,0,0,0,7,0,1,0
2,230.86786924660447,4.0,1.4090286229751596,0,0,1,0,8,0,1,0
2,331.25209005372426,3.699999997,1.0420356898227707,0,1,1,0,7,0,1,1
2,442.6454704062618,3.25,2.1740281413437943,0,0,0,0,7,0,1,1
2,646.4597143392518,4.0,2.9266700694846763,1,1,1,0,2,0,2,2
2,632.1907353067265,3.699999997,0.9392881145920646,0,0,0,0,4,0,2,2
2,228.06619084258364,3.459999979,1.9927915500387585,0,0,0,0,1,0,1,0
2,86.47632799907288,4.0,1.5604626393649406,0,0,2,0,3,0,0,0
2,60.308439560081354,3.9699999999999998,1.6167218043616622,0,0,2,0,3,0,0,0
2,273.64298745024934,3.9699999999999998,1.135368200319536,0,0,6,1,5,0,1,1
2,376.31658836213313,3.94,2.5628371891535475,1,1,4,0,1,0,1,2
2,255.52481433969803,3.94,1.7131390103681028,0,0,0,0,1,0,1,0
2,496.17112104269785,3.94,1.8585146304956601,0,0,2,0,4,0,1,1
2,417.98912256864924,3.880000003,1.2619022819933143,0,1,5,1,4,0,1,2
2,401.8875856843505,3.849999997,0.9545211641673743,0,0,0,0,6,0,1,1
2,461.30669870509405,3.820000003,0.7147759705070512,0,0,5,1,4,0,1,1
2,406.5803558689119,3.820000003,2.28529785231229,0,0,4,0,2,0,1,1
2,391.9155172197118,3.79,0.9905857042196391,0,0,4,0,2,0,1,1
2,435.0563565882434,3.7299999880000003,2.2251883854719945,0,0,4,0,5,0,1,1
2,451.2295637235789,3.610000015,1.4759411151173847,0,0,6,1,6,0,1,1
2,392.4712569408307,3.610000015,1.5394370024741286,0,0,0,0,3,0,1,1
2,425.89907861245814,3.549999982,1.6729437402319292,0,1,1,0,2,0,1,1
2,156.93721005388113,3.549999982,1.419271270318858,0,0,2,0,1,0,1,0
2,493.03093290255174,3.5200000119999997,0.7515499430564752,0,1,1,0,2,0,1,1
2,407.7568750596618,3.5200000119999997,1.2740795250071144,0,0,6,1,5,0,1,1
2,463.93108704284685,3.399999991,2.159335901734846,0,0,6,1,3,0,1,1
2,405.29438311531374,3.399999991,2.1644610036721774,0,1,3,0,4,0,1,1
2,412.2938685652885,3.25,1.2155607680999858,0,0,6,1,4,0,1,1
2,62.93475225511318,3.25,1.65025656639422,0,0,1,0,3,0,0,0
2,421.1715479116457,3.25,0.9836180700298437,0,0,2,0,2,0,1,1
2,333.83404923853675,3.25,1.0259302038245894,0,0,1,0,2,0,1,0
2,717.2823807828788,3.9699999999999998,0.5576177210165185,0,0,4,0,2,0,2,2
2,500.05091926281574,3.94,2.7418663747693617,1,0,6,1,4,0,2,2
2,400.8808864985364,3.9100000030000004,1.0267666626872656,0,1,3,0,4,0,1,1
2,521.0834653030939,3.9100000030000004,1.0688346923411582,0,1,4,0,6,0,2,1
2,459.33204190721784,3.880000003,1.1990035816128295,0,1,0,0,5,0,1,1
2,421.24136745117016,3.849999997,0.8185201792385726,0,0,4,0,2,0,1,1
2,191.71094694131122,3.849999997,2.098157207953407,0,0,2,0,5,0,1,0
2,490.31545796629854,3.820000003,0.6878573829439665,0,0,5,1,5,0,1,2
2,542.3596601493041,3.820000003,0.8355060658158757,0,0,2,0,2,0,2,1
2,297.1482412546591,3.79,2.1118918164752323,0,0,5,1,4,0,1,1
2,287.529958138227,3.79,1.3491515512036067,0,1,1,0,2,0,1,0
2,449.7849577360405,3.7299999880000003,2.2698695667529725,0,1,0,0,3,0,1,1
2,220.0693282649339,3.7299999880000003,1.8935618616753551,0,0,6,1,2,0,1,1
2,320.0515601892443,3.7299999880000003,1.1400529326537827,0,0,4,0,4,0,1,0
2,173.09731810687538,3.7299999880000003,2.12706987622332,0,0,3,0,4,0,1,0
2,529.4240792372417,3.699999997,0.7906842007322017,0,0,4,0,1,0,2,1
2,211.46719245159284,3.640000009,1.841025957700076,0,0,4,0,4,0,1,0
2,166.08905513968634,3.640000009,1.5928702626125866,0,1,4,0,4,0,1,0
2,296.18324342957936,3.610000015,1.169683957043602,0,0,4,0,4,0,1,0
2,148.57945690565222,3.610000015,2.01001249434875,0,0,1,0,2,0,1,0
2,414.0377182665446,3.549999982,2.6783339808507063,1,0,5,1,6,0,1,2
2,721.0889652894351,3.5200000119999997,2.997261749407692,1,0,4,0,2,0,2,2
2,241.80592290912026,3.5200000119999997,2.019406921858561,0,0,6,1,2,0,1,1
2,238.17998908814533,3.5200000119999997,1.5117646858229254,0,0,4,0,5,0,1,0
2,522.3654873107046,3.459999979,1.063017750540504,0,0,0,0,1,0,2,1
2,359.69744578196446,3.459999979,1.1427402234877793,0,0,5,1,3,0,1,1
2,390.68102845973164,3.399999991,1.6986374453744142,0,1,0,0,1,0,1,1
2,510.6691525795499,3.399999991,1.418194253201773,0,1,6,1,1,0,2,2
2,530.0716765078082,3.25,2.7845363065623605,1,0,0,0,1,0,2,2
2,186.63180112931752,3.25,1.4207386691392738,0,0,1,0,1,0,1,0
2,313.4715629465145,4.0,1.4336114778635887,0,0,2,0,4,0,1,0
2,487.1338879928013,3.849999997,1.4588362810849425,0,0,0,0,2,0,1,1
2,453.8828332026412,3.459999979,2.5915505259191454,1,0,2,0,6,0,1,1
2,381.36568237743325,3.699999997,2.1269708021172544,0,0,1,0,2,0,1,0
2,455.7598833439,3.5200000119999997,2.035422125797232,0,0,6,1,5,0,1,1
2,305.29939061591864,3.880000003,1.3353575559596553,0,0,1,0,3,0,1,0
2,431.4287047150404,3.549999982,2.5447604420810985,1,1,6,1,4,0,1,2
2,600.4379138896624,3.849999997,0.5959096533892528,0,0,0,0,5,0,2,2
2,450.40886785347345,3.820000003,2.676992930845283,1,0,5,1,1,0,1,2
2,119.00116492908343,3.9100000030000004,1.781874749484824,0,1,0,0,12,1,1,1
2,324.53656342013596,3.699999997,1.495625587158532,0,1,5,1,1,0,1,1
2,468.2426973230953,3.5200000119999997,1.7429182017942142,0,0,0,0,12,1,1,2
2,376.2103883434135,3.489999994,2.1685388263345775,0,0,2,0,11,1,1,1
2,604.3706032640838,3.9100000030000004,0.5319135662947434,0,0,6,1,1,0,2,2
2,620.2484792800719,3.880000003,2.6788796411456195,1,0,5,1,10,0,2,2
2,376.03213371110246,3.849999997,1.616848813278482,0,0,2,0,3,0,1,0
2,174.9444289502766,3.820000003,1.3574162992501955,0,0,2,0,3,0,1,0
2,526.4094101695663,3.7299999880000003,0.8456139140851427,0,0,1,0,3,0,2,1
2,164.2999708683376,3.7299999880000003,1.5986634358961054,0,0,6,1,12,1,1,1
2,142.79462922462952,3.610000015,1.740806928210947,0,0,6,1,1,0,1,0
2,291.59055664752145,3.610000015,1.5091167362336946,0,0,3,0,12,1,1,1
2,302.727004863364,3.549999982,2.1966502345672425,0,0,0,0,3,0,1,0
2,322.01612739817784,3.489999994,1.552241321898065,0,0,0,0,1,0,1,0
2,691.2751288475731,3.459999979,2.9035439446164335,1,0,0,0,1,0,2,2
2,316.6093910180018,3.9699999999999998,1.9981937945589796,0,0,0,0,11,1,1,1
2,350.91534336579997,3.880000003,2.5186948391297723,1,0,2,0,10,0,1,1
2,642.5558034076471,3.79,0.7733897577736971,0,1,5,1,1,0,2,2
2,499.1132437084817,3.7299999880000003,1.4932282323647643,0,0,0,0,1,0,1,1
2,490.21505854161444,3.699999997,1.3421192536178816,0,0,5,1,1,0,1,1
2,340.96561808941584,3.699999997,1.9237059703414796,0,0,3,0,1,0,1,0
2,411.46823844389905,3.699999997,2.652783800153564,1,0,5,1,1,0,1,2
2,482.4712710364897,3.699999997,0.6958455444050167,0,1,3,0,11,1,1,2
2,576.4452387375487,3.640000009,0.6814369951117769,0,0,4,0,4,0,2,1
2,588.8572175775813,3.610000015,2.6257942703939974,1,1,1,0,12,1,2,2
2,323.74610617350874,3.549999982,1.0321252150958935,0,0,6,1,1,0,1,1
2,190.1223029054093,3.549999982,2.171883136124534,0,0,0,0,11,1,1,1
2,500.922135196274,3.459999979,1.8571953309020128,0,0,6,1,11,1,2,2
2,401.2119723983195,3.459999979,2.5822339872180735,1,0,5,1,12,1,1,2
2,593.8317286766007,3.399999991,0.8127222745910088,0,0,5,1,10,0,2,2
2,644.4787139831553,3.25,0.8244574143065282,0,0,5,1,1,0,2,2
2,280.0119212449936,4.0,1.8920459006957688,0,0,4,0,2,0,1,0
2,507.02835214364785,3.820000003,2.8659466333959274,1,0,2,0,10,0,2,1
2,495.14662862486307,3.640000009,1.5374943959268856,0,0,3,0,11,1,1,2
2,563.2734699661771,3.610000015,1.3173552506367374,0,0,5,1,2,0,2,2
2,188.25800904323765,3.459999979,2.0167233079947144,0,0,1,0,3,0,1,0
2,544.4465078810174,3.25,2.826121501362578,1,0,3,0,12,1,2,2
2,405.65997238841555,3.399999991,2.592319582111559,1,0,6,1,1,0,1,2
2,554.0807188335116,4.0,2.9887090268330496,1,1,3,0,1,0,2,2
2,540.9720821620757,3.5200000119999997,0.5564214580059428,0,0,6,1,12,1,2,2
2,662.717185514233,3.880000003,0.7821453617819056,0,0,5,1,12,1,2,2
2,446.4822406687556,3.610000015,2.023669408416555,0,0,2,0,12,1,1,1
2,586.5516259655135,3.489999994,2.5514410983346245,1,0,2,0,11,1,2,2
2,333.2267004572249,3.399999991,1.2131108557669164,0,0,2,0,10,0,1,0
2,520.8667300487224,3.79,1.0980277200855468,0,0,4,0,11,1,2,2
2,323.90924675210914,3.849999997,2.467439498453002,0,0,5,1,4,0,1,1
2,583.8108574734168,3.5200000119999997,0.640954634633079,0,0,3,0,8,0,2,1
2,418.88484374161095,3.25,1.4234566189564628,0,0,3,0,6,0,1,1
2,261.3658504018953,3.880000003,1.7645230564808243,0,1,6,1,5,0,1,1
2,68.68019199248694,3.820000003,1.9008716858758086,0,0,6,1,5,0,0,0
2,335.1586929112859,3.79,2.3215378919819423,0,1,0,0,8,0,1,1
2,238.76859567670425,3.79,1.3871143085766455,0,0,6,1,5,0,1,0
2,222.3694460258488,3.549999982,2.031710861686518,0,0,6,1,6,0,1,0
2,107.27891274175695,3.5200000119999997,1.963438556977391,0,0,1,0,5,0,1,0
2,125.7766974862546,3.489999994,1.8690402516343678,0,0,5,1,6,0,1,0
2,261.0680125833434,3.489999994,2.1012082328555306,0,0,5,1,8,0,1,1
2,409.279713308369,3.399999991,1.1486229276701907,0,0,3,0,5,0,1,0
2,578.829197763552,3.399999991,0.7116218839615724,0,1,0,0,5,0,2,2
2,667.2474114351282,3.25,0.7981791800993585,0,1,3,0,5,0,2,2
2,454.3961761904741,3.9100000030000004,1.0614559566347528,0,1,1,0,5,0,1,1
2,482.8033723900585,3.880000003,1.7504948388069632,0,0,1,0,4,0,1,1
2,472.96602490548906,3.880000003,2.6011068763650504,1,1,1,0,5,0,1,2
2,232.43155977188493,3.7299999880000003,2.2532333552209605,0,0,1,0,5,0,1,0
2,448.10916177124494,3.699999997,2.472601510505118,0,1,6,1,5,0,1,2
2,190.53869304534535,3.640000009,1.3774390598152284,0,0,4,0,4,0,1,0
2,369.39890229969654,3.610000015,1.5116343541213755,0,1,1,0,5,0,1,1
2,381.53417914369834,3.610000015,1.484204714976532,0,0,3,0,6,0,1,0
2,552.5514775370959,3.549999982,0.9796829610112539,0,1,5,1,4,0,2,2
2,570.2117149316409,3.5200000119999997,0.6530416453589301,0,0,6,1,6,0,2,2
2,408.1477222877023,3.5200000119999997,1.977290232068067,0,0,3,0,8,0,1,1
2,576.7756801081728,3.489999994,2.9730417085514653,1,0,4,0,4,0,2,2
2,427.0280024334451,3.399999991,0.9170742623756571,0,0,6,1,7,0,1,1
2,607.071736495096,3.399999991,0.6167120497481844,0,0,5,1,4,0,2,2
2,313.8289554822056,3.94,2.4488292045598326,0,0,5,1,7,0,1,1
2,375.6968467836958,3.5200000119999997,1.1314650167118105,0,0,5,1,8,0,1,1
2,377.82877608194013,3.489999994,2.574109513382321,1,0,1,0,7,0,1,1
2,247.57013404898666,3.459999979,2.2598416675862887,0,0,6,1,5,0,1,1
2,495.89632830277947,3.399999991,2.8641838426270114,1,0,0,0,4,0,1,2
2,102.66046487963465,3.399999991,1.5223180893916801,0,0,4,0,4,0,1,0
2,229.9502710039719,3.399999991,2.1549245986265855,0,0,4,0,7,0,1,0
2,59.35819705480096,3.79,1.6621369520331768,0,0,1,0,8,0,0,0
2,489.86656964922827,3.79,2.076471743271359,0,0,4,0,5,0,1,1
2,305.4810053075843,4.599999996,1.6239972650193433,0,0,5,1,9,0,1,1
2,377.9293947903869,4.48000002,0.9715806160601871,0,0,1,0,11,1,1,1
2,279.8945853625283,4.96,1.7697435400084522,0,0,6,1,10,0,1,1
2,457.34931486851474,4.92,1.8214605035936058,0,0,6,1,10,0,1,1
2,612.9929682906126,4.799999996,2.5265096206504025,1,0,0,0,11,1,2,2
2,583.0244056737902,4.72,2.338801764483953,0,1,4,0,12,1,2,2
2,381.8262279616723,4.599999996,2.15947905985361,0,0,5,1,1,0,1,1
2,472.95392465048093,4.520000012000001,0.7834677388814313,0,1,4,0,11,1,1,2
2,530.8594435113026,4.520000012000001,2.3015407266592876,0,0,5,1,1,0,2,2
2,263.8251066890625,4.360000016,1.750762890886287,0,1,5,1,9,0,1,1
2,563.3716826888691,4.96,2.735248840265398,1,0,2,0,12,1,2,2
2,625.5407620878998,4.92,2.799677335326357,1,1,6,1,9,0,2,2
2,581.175808242797,4.840000004,0.6378914765044637,0,0,1,0,11,1,2,2
2,585.5990361451466,4.48000002,2.551603900886197,1,1,4,0,9,0,2,2
2,578.0149462627155,4.319999992,0.5942434760566766,0,0,3,0,12,1,2,2
2,193.56703441193048,4.639999984,1.4179240642375566,0,0,0,0,9,0,1,0
2,238.2519134879624,4.599999996,1.8557499390526977,0,0,1,0,10,0,1,0
2,393.3630202797858,4.96,0.8702519965678186,0,0,5,1,8,0,1,1
2,282.81114629844024,4.96,2.365784531422692,0,0,2,0,7,0,1,0
2,704.4704763700322,4.880000004,0.5208867604303464,0,0,4,0,9,0,2,2
2,380.9595431928955,4.72,0.921497621085092,0,0,2,0,9,0,1,0
2,369.2188887235708,4.599999996,1.9519920746336892,0,0,2,0,8,0,1,0
2,242.55596132333199,4.520000012000001,2.285968905093231,0,0,3,0,6,0,1,0
2,570.2885755986641,4.360000016,2.7916077567347903,1,0,5,1,10,0,2,2
2,482.2805142294986,4.360000016,2.26374162983656,0,0,4,0,9,0,1,1
2,233.79403810849257,4.319999992,2.179448175637165,0,0,3,0,7,0,1,0
2,483.83970450734216,4.279999972000001,1.4858528658766608,0,0,3,0,7,0,1,1
2,760.4700553249302,4.199999988,0.5032110638170035,0,0,3,0,10,0,2,2
2,655.9639741924336,4.199999988,0.8003981468390549,0,1,4,0,10,0,2,2
2,40.54339311057712,5.0,1.836386361890098,0,0,4,0,8,0,0,0
2,253.13261948130813,4.96,2.1878247146110494,0,0,3,0,9,0,1,0
2,517.2736176877328,4.880000004,1.5436207097411563,0,0,3,0,6,0,2,1
2,462.30247229007637,4.639999984,2.3266975288209757,0,0,4,0,12,1,1,2
2,245.7372940328908,4.639999984,1.804655738330447,0,1,1,0,8,0,1,0
2,579.8538103952616,4.599999996,0.6854404889857806,0,1,1,0,8,0,2,2
2,378.88408639624595,4.599999996,0.9800406274198721,0,0,5,1,6,0,1,1
2,610.4027823818191,4.399999976,2.5999955581098573,1,0,4,0,9,0,2,2
2,561.882452058638,4.279999972000001,2.312281866561099,0,1,3,0,7,0,2,1
2,491.3854084703324,4.199999988,2.7369049675312374,1,1,0,0,10,0,1,2
2,425.7058115525802,4.199999988,0.7938931228023414,0,0,6,1,9,0,1,1
2,674.9273350176327,4.199999988,2.975556336537685,1,0,2,0,8,0,2,2
2,601.9300553673875,4.0,1.0235167848748339,0,0,4,0,9,0,2,2
2,684.5417730343286,4.0,0.5294496907166051,0,0,1,0,10,0,2,2
2,740.7709833449211,4.0,2.9935573476338853,1,0,2,0,8,0,2,2
2,481.1478732002773,5.0,1.2026847136127827,0,0,2,0,9,0,1,1
2,533.4271390409965,4.96,2.1700486312813996,0,0,0,0,8,0,2,1
2,392.7064553510327,4.96,0.941705785440763,0,0,5,1,8,0,1,1
2,514.3575712765706,4.92,1.9505713304978542,0,0,1,0,8,0,2,1
2,584.181936027288,4.92,2.7600874661363983,1,1,4,0,9,0,2,2
2,512.5243887466708,4.840000004,1.3004529185710965,0,0,1,0,9,0,2,1
2,200.95769296312568,4.840000004,2.175634940110898,0,0,6,1,7,0,1,0
2,629.6095748589357,4.799999996,0.9697589719960413,0,0,4,0,9,0,2,2
2,400.3838840114626,4.799999996,2.061988496796813,0,0,3,0,7,0,1,1
2,340.3148580582241,4.799999996,1.3411258795437755,0,1,4,0,8,0,1,1
2,470.2747404184036,4.799999996,1.0280206464698791,0,0,3,0,6,0,1,1
2,284.68559075311805,4.760000004,1.282955126759088,0,0,3,0,7,0,1,0
2,465.4554104908247,4.760000004,0.9471026712694983,0,1,4,0,8,0,1,1
2,448.58392948379327,4.72,2.754790269594707,1,0,4,0,9,0,1,1
2,361.5300792230751,4.72,1.492967215792822,0,0,2,0,8,0,1,0
2,436.3302696503677,4.72,1.1131982624359185,0,0,0,0,6,0,1,1
2,74.62999243519165,4.639999984,1.6210196025398322,0,0,6,1,6,0,0,0
2,552.9394065871347,4.599999996,1.3013404170162388,0,0,1,0,9,0,2,1
2,274.30836703203244,4.48000002,2.361048134533315,0,0,1,0,6,0,1,0
2,581.6401809097894,4.399999976,2.928049779713736,1,0,2,0,8,0,2,2
2,219.67388079925544,4.360000016,1.595084141744117,0,0,3,0,7,0,1,0
2,526.9086358369312,4.360000016,2.652583499930601,1,0,0,0,6,0,2,2
2,323.7948642183528,4.319999992,1.9146576838990488,0,0,1,0,10,0,1,0
2,624.2586039060245,4.319999992,0.8930891627355837,0,0,6,1,8,0,2,2
2,214.46651682774373,4.0,2.226556855203354,0,0,0,0,9,0,1,0
2,168.25929255839443,4.92,1.7835862428145504,0,0,3,0,7,0,1,0
2,279.5971703047951,4.880000004,2.1265163081302587,0,1,0,0,10,0,1,0
2,434.39292293172275,4.48000002,2.7242185314291625,1,0,4,0,9,0,1,1
2,130.27134751176183,4.360000016,1.6010864266401152,0,0,6,1,7,0,1,0
2,450.8110166947568,4.0,2.752944058043389,1,0,2,0,7,0,1,1
2,553.0115779922558,4.599999996,2.376672535704137,0,0,0,0,6,0,2,1
2,453.688102963454,4.48000002,1.7215123146949618,0,0,2,0,8,0,1,1
2,114.77848054336526,4.96,2.008055339144909,0,1,4,0,6,0,1,0
2,474.9387871657632,4.639999984,1.3139528312975286,0,0,6,1,8,0,1,1
2,607.672957435912,4.599999996,2.9589932493469355,1,1,4,0,6,0,2,2
2,331.30296204828625,4.599999996,2.16837790762599,0,0,2,0,4,0,1,0
2,553.0550493989688,5.0,0.6096171312415748,0,0,3,0,5,0,2,1
2,522.903743001797,4.96,1.316554764370022,0,0,2,0,5,0,2,1
2,392.7452269121586,4.92,2.058286084397644,0,1,4,0,1,0,1,1
2,494.1695321339971,4.880000004,0.6408331944980995,0,0,6,1,1,0,1,2
2,531.3586911289879,4.799999996,0.5597104782978569,0,0,2,0,2,0,2,1
2,366.7851310568732,4.599999996,1.6250605988195064,0,1,2,0,2,0,1,1
2,263.79446439909805,4.360000016,1.331725449231675,0,0,5,1,4,0,1,1
2,398.40165442266033,4.360000016,1.5957465200829146,0,0,1,0,1,0,1,1
2,267.29535608316365,4.319999992,1.156733274700013,0,0,1,0,5,0,1,0
2,591.2437292002949,4.279999972000001,0.9117943673574522,0,0,6,1,2,0,2,2
2,214.6903934769779,1.829999998,2.2228583924508443,0,0,4,0,9,0,1,0
2,497.79770509674387,1.75,1.7864277906695012,0,0,1,0,9,0,1,1
2,337.43219416646645,2.0,1.000385528123417,0,0,5,1,7,0,1,1
2,203.34348686306754,1.99,1.2989735656499959,0,0,5,1,7,0,1,0
2,280.6834688884386,1.960000001,1.9795197691583148,0,0,3,0,1,0,1,0
2,495.8588047361337,1.960000001,0.6805733706811946,0,0,3,0,8,0,1,1
2,412.71519561581954,1.949999999,0.8686325231654488,0,1,0,0,10,0,1,1
2,570.8127917327,1.93,0.6831140102684753,0,0,3,0,9,0,2,1
2,460.2536479671699,1.93,2.530793331785297,1,0,1,0,6,0,1,1
2,379.44733117163514,1.93,2.381023083030023,0,0,1,0,6,0,1,1
2,290.896950215156,1.909999996,2.383282329698143,0,0,1,0,8,0,1,0
2,446.3069298806727,1.909999996,2.29081335869007,0,1,2,0,8,0,1,1
2,405.5710955028784,1.8800000030000001,2.173463559174673,0,0,3,0,8,0,1,0
2,518.8333200152073,1.8800000030000001,1.6924797884454374,0,0,5,1,9,0,2,2
2,475.3809461507703,1.870000005,2.1056954087677875,0,0,3,0,9,0,1,1
2,724.5960408117387,1.849999994,0.5959038869699367,0,1,3,0,7,0,2,2
2,479.0710341531384,1.840000004,2.0536610566419613,0,0,3,0,8,0,1,1
2,438.8615358195768,1.840000004,2.444694263842193,0,0,3,0,9,0,1,1
2,123.7796879810648,1.840000004,1.7508959009609755,0,0,3,0,8,0,1,0
2,165.14297174127466,1.829999998,1.3937833210680923,0,0,3,0,8,0,1,0
2,248.5863597711755,1.8199999930000001,1.193566837002448,0,0,3,0,8,0,1,0
2,510.38851829336863,1.799999997,2.1070051254052062,0,0,6,1,8,0,2,2
2,459.2081808116138,1.75,2.2320029965747716,0,0,5,1,7,0,1,1
2,528.1497699111073,1.799999997,2.677418999656356,1,0,1,0,10,0,2,2
2,285.6910070704233,1.93,1.3558352061524768,0,1,6,1,3,0,1,1
2,420.41730644394994,2.0,2.4244307684639637,0,0,5,1,4,0,1,1
2,138.76843520320185,2.0,1.9033895604733448,0,0,0,0,4,0,1,0
2,569.0095683968922,2.0,2.707091226695198,1,0,3,0,3,0,2,2
2,297.5425912544941,2.0,1.819530270739052,0,1,2,0,6,0,1,0
2,342.7733482915767,2.0,1.7940745709949182,0,0,6,1,3,0,1,1
2,118.8387885352475,1.98,1.9446927036022728,0,0,3,0,1,0,1,0
2,310.60113938594156,1.970000001,2.373288387856086,0,0,5,1,3,0,1,1
2,526.6691953681275,1.960000001,2.911726197071152,1,0,1,0,5,0,2,1
2,474.3604783078327,1.949999999,0.6839083855394141,0,1,5,1,3,0,1,2
2,576.6603524865194,1.949999999,0.633586505977543,0,0,3,0,6,0,2,1
2,540.7064660794513,1.940000001,2.8438758435183464,1,1,5,1,3,0,2,2
2,455.89212513914197,1.940000001,1.8246890637955153,0,0,5,1,2,0,1,1
2,161.5470563190352,1.93,2.03725753641734,0,0,4,0,2,0,1,0
2,362.93410505091447,1.909999996,1.7060590039868222,0,0,6,1,1,0,1,1
2,536.4358498564465,1.8800000030000001,0.7341436315186862,0,0,6,1,5,0,2,2
2,301.1986237562125,1.8800000030000001,2.4202234460466663,0,0,4,0,3,0,1,0
2,429.30437847898804,1.870000005,2.3680616127214673,0,0,6,1,5,0,1,1
2,435.8779172946542,1.870000005,1.27925830373203,0,0,4,0,4,0,1,1
2,242.9248054855388,1.870000005,1.265598113071001,0,0,1,0,3,0,1,0
2,483.8528923051238,1.870000005,2.5946034522637964,1,0,4,0,2,0,1,1
2,659.4126867712425,1.849999994,0.6808931443533166,0,0,6,1,5,0,2,2
2,424.3734062710613,1.840000004,2.7027628708914144,1,1,1,0,4,0,1,2
2,271.46895054081733,1.840000004,1.141654224739786,0,0,5,1,3,0,1,1
2,237.72426785251133,1.8199999930000001,1.9824618693887348,0,0,6,1,5,0,1,0
2,485.5047160349932,1.8199999930000001,2.839985447504444,1,0,3,0,2,0,1,2
2,198.75108921470505,1.799999997,2.195306253841616,0,0,2,0,5,0,1,0
